,track.track_id,track.track_name,track.track_name_translation_list,track.track_rating,track.commontrack_id,track.instrumental,track.explicit,track.has_lyrics,track.has_subtitles,track.has_richsync,track.num_favourite,track.album_id,track.album_name,track.artist_id,track.artist_name,track.track_share_url,track.track_edit_url,track.restricted,track.updated_time,track.primary_genres.music_genre_list
42,117049328,Con te partirò,[],27,64892741,0,1,1,1,0,0,24219186,Dolce Vita,33240031,Jonas Kaufmann feat. Orchestra del Teatro Massimo di Palermo & Asher Fisch,https://www.musixmatch.com/lyrics/Jonas-Kaufmann-feat-Orchestra-del-Teatro-Massimo-di-Palermo-Asher-Fisch/Con-te-partir%C3%B2-2?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Jonas-Kaufmann-feat-Orchestra-del-Teatro-Massimo-di-Palermo-Asher-Fisch/Con-te-partir%C3%B2-2/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-22T08:19:36Z,"[{'music_genre': {'music_genre_id': 5, 'music_genre_parent_id': 34, 'music_genre_name': 'Classical', 'music_genre_name_extended': 'Classical', 'music_genre_vanity': 'Classical'}}]"
43,253292113,ALL IN (Lieblingslieder),[],52,157302440,0,0,1,1,0,0,56353772,ALL IN (Lieblingslieder),26787521,Fäaschtbänkler,https://www.musixmatch.com/lyrics/F%C3%A4aschtb%C3%A4nkler/ALL-IN-Lieblingslieder?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/F%C3%A4aschtb%C3%A4nkler/ALL-IN-Lieblingslieder/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-05-19T07:37:56Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
44,165423184,Moin Moin Hamburg,[],50,92519664,0,0,1,1,0,0,31467209,Moin Moin Hamburg - Single,37762967,Die Hamburger Goldkehlchen,https://www.musixmatch.com/lyrics/Die-Hamburger-Goldkehlchen/Moin-Moin-Hamburg?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Die-Hamburger-Goldkehlchen/Moin-Moin-Hamburg/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2021-05-25T12:30:06Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
45,102043608,Unstoppable,[],98,47319389,0,0,1,1,1,20540,22259637,This Is Acting,55664550,Sia,https://www.musixmatch.com/lyrics/55664550/47319389?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/55664550/47319389/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-08-11T09:48:22Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
46,30413216,Happy Birthday,[],82,5774,0,0,1,1,1,369,13779856,Hotter Than July,22,Stevie Wonder,https://www.musixmatch.com/lyrics/Stevie-Wonder/Happy-Birthday?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Stevie-Wonder/Happy-Birthday/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2021-07-01T21:37:58Z,"[{'music_genre': {'music_genre_id': 15, 'music_genre_parent_id': 34, 'music_genre_name': 'R&B/Soul', 'music_genre_name_extended': 'R&B/Soul', 'music_genre_vanity': 'R-B-Soul'}}]"
47,35084921,Sarà Perché Ti Amo,[],83,1774051,0,0,1,1,1,247,15581140,Nur das Beste: Ricchi e Poveri,16582,Ricchi E Poveri,https://www.musixmatch.com/lyrics/Ricchi-E-Poveri/Sar%C3%A0-perch%C3%A9-ti-amo?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Ricchi-E-Poveri/Sar%C3%A0-perch%C3%A9-ti-amo/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2022-11-25T09:31:31Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
48,268416067,3 Haselnüsse,[],74,167381214,1,0,0,0,0,0,60241343,3 Haselnüsse - Single,58087871,Jaques Raupé feat. Felix Harrer,https://www.musixmatch.com/lyrics/Jaques-Raup%C3%A9-Felix-Harrer/3-Haseln%C3%BCsse?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Jaques-Raup%C3%A9-Felix-Harrer/3-Haseln%C3%BCsse/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-12-07T13:38:18Z,"[{'music_genre': {'music_genre_id': 17, 'music_genre_parent_id': 34, 'music_genre_name': 'Dance', 'music_genre_name_extended': 'Dance', 'music_genre_vanity': 'Dance'}}]"
49,251032699,Mangos mit Chili,[],61,157688756,0,0,1,1,1,11,55890871,Glas,36956146,Nina Chuba,https://www.musixmatch.com/lyrics/Nina-Chuba/Mangos-mit-Chili?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Nina-Chuba/Mangos-mit-Chili/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-02-10T22:21:55Z,"[{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]"
50,263052478,"Du (Was ich will, bist du)",[],74,164275971,0,0,1,1,0,0,58957986,"Du (Was ich will, bist du) - Single",11646,DJ Ötzi,https://www.musixmatch.com/lyrics/DJ-6/Du-Was-ich-will-bist-du?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/DJ-6/Du-Was-ich-will-bist-du/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-10-31T15:43:44Z,"[{'music_genre': {'music_genre_id': 50000066, 'music_genre_parent_id': 34, 'music_genre_name': 'German Pop', 'music_genre_name_extended': 'German Pop', 'music_genre_vanity': 'German-Pop'}}]"
51,259322662,Daylight,[],94,158550139,0,0,1,1,1,292,57635346,Daylight - Single,46336610,David Kushner,https://www.musixmatch.com/lyrics/David-Kushner-1/Daylight?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/David-Kushner-1/Daylight/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-11-16T04:14:20Z,"[{'music_genre': {'music_genre_id': 100015, 'music_genre_parent_id': 7, 'music_genre_name': 'Bass', 'music_genre_name_extended': 'Electronic / Bass', 'music_genre_vanity': 'Electronic-Bass'}}]"
52,259989974,Voilà,[],88,161634513,0,1,1,1,1,19,57847453,Voilà - Single,56722221,André Rieu feat. Johann Strauss Orchestra & Emma Kok,https://www.musixmatch.com/lyrics/Andr%C3%A9-Rieu-Johann-Strauss-Orchestra-Emma-Kok/Voil%C3%A0?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Andr%C3%A9-Rieu-Johann-Strauss-Orchestra-Emma-Kok/Voil%C3%A0/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-10-10T21:34:19Z,"[{'music_genre': {'music_genre_id': 5, 'music_genre_parent_id': 34, 'music_genre_name': 'Classical', 'music_genre_name_extended': 'Classical', 'music_genre_vanity': 'Classical'}}]"
53,270012558,Jemand,[],74,168367442,0,0,1,1,0,1,60662221,Jemand,58305048,Joel Brandenstein feat. Sarah Engels,https://www.musixmatch.com/lyrics/Joel-Brandenstein-Sarah-Engels/Jemand?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Joel-Brandenstein-Sarah-Engels/Jemand/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-12-24T02:49:21Z,[]
54,268428417,Yo Phone Linging - Your Phone Is Lingin Remix,[],89,167387028,0,0,1,1,0,0,60241831,Yo Phone Linging (Your Phone Is Lingin Remix) - Single,58088299,Lee Chang''s Funny Remix,https://www.musixmatch.com/lyrics/Lee-Chang-s-Funny-Remix/Yo-Phone-Linging-Your-Phone-Is-Lingin-Remix?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Lee-Chang-s-Funny-Remix/Yo-Phone-Linging-Your-Phone-Is-Lingin-Remix/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-12-09T00:56:52Z,"[{'music_genre': {'music_genre_id': 50000061, 'music_genre_parent_id': 34, 'music_genre_name': 'Spoken Word', 'music_genre_name_extended': 'Spoken Word', 'music_genre_vanity': 'Spoken-Word'}}]"
55,261455874,Prada (Extended),[],76,161828443,0,1,1,1,0,1,58323744,Prada (Extended) - Single,56731252,"cassö, RAYE & D-Block Europe",https://www.musixmatch.com/lyrics/cass%C3%B6-RAYE-D-Block-Europe/Prada-Extended?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/cass%C3%B6-RAYE-D-Block-Europe/Prada-Extended/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-12-24T05:50:33Z,"[{'music_genre': {'music_genre_id': 17, 'music_genre_parent_id': 34, 'music_genre_name': 'Dance', 'music_genre_name_extended': 'Dance', 'music_genre_vanity': 'Dance'}}]"
56,265609628,LET'S GET FKD UP,[],79,165614717,0,1,1,1,0,0,59492078,LET'S GET FKD UP (feat. Tribbs) - Single,57691258,"Alok feat. Mondello'G, CERES & Tribbs",https://www.musixmatch.com/lyrics/Alok-Mondello-G-CERES-Tribbs/LET-S-GET-FKD-UP?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Alok-Mondello-G-CERES-Tribbs/LET-S-GET-FKD-UP/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-12-12T12:05:58Z,"[{'music_genre': {'music_genre_id': 17, 'music_genre_parent_id': 34, 'music_genre_name': 'Dance', 'music_genre_name_extended': 'Dance', 'music_genre_vanity': 'Dance'}}]"
57,264415595,Celebration,[],15,165218982,0,0,1,1,0,0,59371903,Celebration - Single,90646,Culcha Candela,https://www.musixmatch.com/lyrics/Culcha-Candela/Celebration?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Culcha-Candela/Celebration/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-11-18T01:11:42Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
58,271175970,Bling-Bang-Bang-Born,[],78,168753404,0,0,1,1,0,5,60764766,Bling-Bang-Bang-Born - Single,33952566,Creepy Nuts,https://www.musixmatch.com/lyrics/Creepy-Nuts/Bling-Bang-Bang-Born?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Creepy-Nuts/Bling-Bang-Bang-Born/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-14T09:19:53Z,"[{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]"
59,262846009,Drums (Feat. Kim Petras),[],74,164103689,0,0,1,1,0,1,58877677,Drums - Single,57346681,James Hype feat. Kim Petras,https://www.musixmatch.com/lyrics/James-Hype-Kim-Petras/Drums-Kim-Petras?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/James-Hype-Kim-Petras/Drums-Kim-Petras/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-10-14T05:37:06Z,"[{'music_genre': {'music_genre_id': 17, 'music_genre_parent_id': 34, 'music_genre_name': 'Dance', 'music_genre_name_extended': 'Dance', 'music_genre_vanity': 'Dance'}}]"
60,263047984,Your New Morning Alarm,[],15,164273966,0,1,1,1,0,0,58956643,Your New Morning Alarm,35777403,Marc Rebillet,https://www.musixmatch.com/lyrics/Marc-Rebillet/Your-New-Morning-Alarm?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Marc-Rebillet/Your-New-Morning-Alarm/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-08T14:48:53Z,"[{'music_genre': {'music_genre_id': 15, 'music_genre_parent_id': 34, 'music_genre_name': 'R&B/Soul', 'music_genre_name_extended': 'R&B/Soul', 'music_genre_vanity': 'R-B-Soul'}}]"
61,266693449,Am I Enough,[],70,165606783,0,0,1,1,0,0,59915836,Am I Enough - Single,48500063,Loi,https://www.musixmatch.com/lyrics/Loi-1/Am-I-Enough?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Loi-1/Am-I-Enough/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-11-20T22:59:27Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
62,272284662,Good People,[],98,169558683,0,0,1,1,0,4,61122294,Good People - Single,58557258,Mumford & Sons feat. Pharrell Williams,https://www.musixmatch.com/lyrics/Mumford-Sons-Pharrell-Williams/Good-People?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Mumford-Sons-Pharrell-Williams/Good-People/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-19T21:33:54Z,"[{'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}]"
63,272421906,Rest Of My Life,[],94,169579597,0,0,1,1,0,0,61126925,Rest Of My Life,58560015,"Jonas Blue feat. Sam Feldt, Endless Summer & Sadie Rose Van",https://www.musixmatch.com/lyrics/Jonas-Blue-Sam-Feldt-Endless-Summer-Sadie-Rose-Van/Rest-Of-My-Life?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Jonas-Blue-Sam-Feldt-Endless-Summer-Sadie-Rose-Van/Rest-Of-My-Life/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-20T04:55:17Z,[]
64,243605916,Wildberry Lillet,[],82,149769989,0,0,1,1,1,21,53508586,Wildberry Lillet,36956146,Nina Chuba,https://www.musixmatch.com/lyrics/Nina-Chuba/Wildberry-Lillet?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Nina-Chuba/Wildberry-Lillet/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2022-10-26T15:54:27Z,"[{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]"
65,252701240,Lay Low,[],82,156922248,0,0,1,1,1,29,56261485,Lay Low - Single,55871760,Tiësto,https://www.musixmatch.com/lyrics/Ti%C3%ABsto-9/lay-low?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Ti%C3%ABsto-9/lay-low/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-07-22T13:22:43Z,"[{'music_genre': {'music_genre_id': 1051, 'music_genre_parent_id': 17, 'music_genre_name': 'Trance', 'music_genre_name_extended': 'Dance / Trance', 'music_genre_vanity': 'Dance-Trance'}}]"
66,31189124,Bring Me To Life,[],90,2240312,0,0,1,1,1,28402,14178835,Fallen,27177,Evanescence,https://www.musixmatch.com/lyrics/Evanescence/Bring-Me-to-Life?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Evanescence/Bring-Me-to-Life/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-11-21T17:03:29Z,"[{'music_genre': {'music_genre_id': 1068, 'music_genre_parent_id': 18, 'music_genre_name': 'Alternative Rap', 'music_genre_name_extended': 'Hip Hop/Rap / Alternative Rap', 'music_genre_vanity': 'Hip-Hop-Rap-Alternative-Rap'}}, {'music_genre': {'music_genre_id': 1152, 'music_genre_parent_id': 21, 'music_genre_name': 'Hard Rock', 'music_genre_name_extended': 'Rock / Hard Rock', 'music_genre_vanity': 'Rock-Hard-Rock'}}, {'music_genre': {'music_genre_id': 1153, 'music_genre_parent_id': 21, 'music_genre_name': 'Heavy Metal', 'music_genre_name_extended': 'Rock / Heavy Metal', 'music_genre_vanity': 'Rock-Heavy-Metal'}}, {'music_genre': {'music_genre_id': 20, 'music_genre_parent_id': 34, 'music_genre_name': 'Alternative', 'music_genre_name_extended': 'Alternative', 'music_genre_vanity': 'Alternative'}}, {'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]"
67,86366779,Zombie,[],82,43591,0,0,1,1,1,22186,21034343,Stars: The Best of the Cranberries 1992-2002 (The One & Only),96,The Cranberries,https://www.musixmatch.com/lyrics/The-Cranberries/Zombie?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/The-Cranberries/Zombie/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-09-21T12:13:21Z,"[{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]"
68,34601898,Ich liebe das Leben,[],74,1619407,0,0,1,1,1,32,15547372,Ich liebe das Leben,54354808,Vicky Leandros,https://www.musixmatch.com/lyrics/Vicky-Leandros/Ich-liebe-das-Leben?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Vicky-Leandros/Ich-liebe-das-Leben/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2022-07-28T12:47:12Z,"[{'music_genre': {'music_genre_id': 50000066, 'music_genre_parent_id': 34, 'music_genre_name': 'German Pop', 'music_genre_name_extended': 'German Pop', 'music_genre_vanity': 'German-Pop'}}]"
69,87317102,I Was Made For Lovin' You,[],59,115108549,0,0,1,1,1,209,21092820,Sonic Boom,13949139,Kiss,https://www.musixmatch.com/lyrics/Kiss-2/I-Was-Made-For-Lovin-You-3?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Kiss-2/I-Was-Made-For-Lovin-You-3/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-08-01T20:58:43Z,"[{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]"
70,240000869,Der Zug hat keine Bremse - Mallorcastyle Edition,[],66,146992969,0,0,1,1,1,2,52443415,Der Zug hat keine Bremse (Mallorcastyle Edition),53975655,Mia Julia feat. Lorenz Büffel & Malle Anja,https://www.musixmatch.com/lyrics/Mia-Julia-Lorenz-B%C3%BCffel-Malle-Anja/Der-Zug-hat-keine-Bremse-Mallorcastyle-Edition?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Mia-Julia-Lorenz-B%C3%BCffel-Malle-Anja/Der-Zug-hat-keine-Bremse-Mallorcastyle-Edition/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-06-09T13:55:55Z,"[{'music_genre': {'music_genre_id': 50000066, 'music_genre_parent_id': 34, 'music_genre_name': 'German Pop', 'music_genre_name_extended': 'German Pop', 'music_genre_vanity': 'German-Pop'}}]"
71,256268867,9 bis 9,[],75,159136776,0,0,1,1,1,3,57104921,9 bis 9 - Single,56299470,SIRA feat. Bausa & badchieff,https://www.musixmatch.com/lyrics/SIRA-Bausa-badchieff/9-bis-9?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/SIRA-Bausa-badchieff/9-bis-9/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-07-22T11:26:51Z,"[{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]"
72,206690033,Der letzte Tanz - Akustisch,[],73,119308360,0,0,1,1,0,0,41380054,Der letzte Tanz (Akustisch),107120,Bosse,https://www.musixmatch.com/lyrics/Bosse/Der-letzte-Tanz-Akustisch?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Bosse/Der-letzte-Tanz-Akustisch/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-12-17T08:25:33Z,"[{'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
73,263857809,Overdrive (feat. Norma Jean Martine) - Extended Mix,[],71,164913740,0,0,1,1,0,8,59258216,Overdrive (feat. Norma Jean Martine) - Single,57346700,Ofenbach feat. Norma Jean Martine,https://www.musixmatch.com/lyrics/Ofenbach-Norma-Jean-Martine/Overdrive-Norma-Jean-Martine-Extended-Mix?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Ofenbach-Norma-Jean-Martine/Overdrive-Norma-Jean-Martine-Extended-Mix/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-03T13:07:04Z,"[{'music_genre': {'music_genre_id': 7, 'music_genre_parent_id': 34, 'music_genre_name': 'Electronic', 'music_genre_name_extended': 'Electronic', 'music_genre_vanity': 'Electronic'}}]"
74,246627066,Si No Estás,[],91,152229385,0,0,1,1,1,108,54564356,Si No Estás,55017274,iñigo quintero,https://www.musixmatch.com/lyrics/i%C3%B1igo-quintero/Si-No-Est%C3%A1s?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/i%C3%B1igo-quintero/Si-No-Est%C3%A1s/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-11-20T23:02:49Z,"[{'music_genre': {'music_genre_id': 10, 'music_genre_parent_id': 34, 'music_genre_name': 'Singer/Songwriter', 'music_genre_name_extended': 'Singer/Songwriter', 'music_genre_vanity': 'Singer-Songwriter'}}]"
75,260065807,Simple Man,[],73,161706121,0,0,1,1,0,1,57870315,FYFTY (Super Deluxe),382,Lynyrd Skynyrd,https://www.musixmatch.com/lyrics/Lynyrd-Skynyrd/Simple-Man-2?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Lynyrd-Skynyrd/Simple-Man-2/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-11-24T07:51:01Z,"[{'music_genre': {'music_genre_id': 21, 'music_genre_parent_id': 34, 'music_genre_name': 'Rock', 'music_genre_name_extended': 'Rock', 'music_genre_vanity': 'Rock'}}]"
76,37888079,Unwritten,[],98,3437701,0,0,1,1,1,2178,15766407,Unwritten,73601,Natasha Bedingfield,https://www.musixmatch.com/lyrics/Natasha-Bedingfield/Unwritten?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Natasha-Bedingfield/Unwritten/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-08-30T12:07:52Z,"[{'music_genre': {'music_genre_id': 1136, 'music_genre_parent_id': 15, 'music_genre_name': 'Contemporary R&B', 'music_genre_name_extended': 'R&B/Soul / Contemporary R&B', 'music_genre_vanity': 'R-B-Soul-Contemporary-R-B'}}, {'music_genre': {'music_genre_id': 14, 'music_genre_parent_id': 34, 'music_genre_name': 'Pop', 'music_genre_name_extended': 'Pop', 'music_genre_vanity': 'Pop'}}]"
77,263038557,Das tut sich doch keiner freiwillig an,[],10,164268324,0,0,1,1,0,1,58953656,Nur Liebe,41514937,Maite Kelly,https://www.musixmatch.com/lyrics/Maite-Kelly/Das-tut-sich-doch-keiner-freiwillig-an?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Maite-Kelly/Das-tut-sich-doch-keiner-freiwillig-an/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2023-11-26T16:49:59Z,"[{'music_genre': {'music_genre_id': 50000066, 'music_genre_parent_id': 34, 'music_genre_name': 'German Pop', 'music_genre_name_extended': 'German Pop', 'music_genre_vanity': 'German-Pop'}}]"
78,271498628,Frieden,[],76,168891307,0,1,1,1,0,1,60813482,Frieden - Single,48547430,K.I.Z,https://www.musixmatch.com/lyrics/K-I-Z/Frieden?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/K-I-Z/Frieden/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-14T12:27:00Z,"[{'music_genre': {'music_genre_id': 18, 'music_genre_parent_id': 34, 'music_genre_name': 'Hip Hop/Rap', 'music_genre_name_extended': 'Hip-Hop/Rap', 'music_genre_vanity': 'Hip-Hop-Rap'}}]"
79,270587812,Head Down,[],75,168572574,0,0,1,1,0,9,60722857,Head Down - Single,58340816,Lost Frequencies feat. Bastille,https://www.musixmatch.com/lyrics/Lost-Frequencies-Bastille/Head-Down?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,https://www.musixmatch.com/lyrics/Lost-Frequencies-Bastille/Head-Down/edit?utm_source=application&utm_campaign=api&utm_medium=Demirro%3A1409621126359,0,2024-01-20T11:04:27Z,"[{'music_genre': {'music_genre_id': 17, 'music_genre_parent_id': 34, 'music_genre_name': 'Dance', 'music_genre_name_extended': 'Dance', 'music_genre_vanity': 'Dance'}}]"
